User_ID,Product_ID,Age,Gender,City,Occupation,Product_Category,Weather,Time_of_Day,Loyalty_Tier,Purchase_Amount,CustomerSegment,Time_Bin,Persona
U10248,P799,57,Male,Urban,Professional,Clothing,Cloudy,Night,New,94.15,5,3,Premium Buyer
U10249,P140,56,Male,Urban,Professional,Groceries,Rainy,Evening,Gold,46.7,0,2,Budget Buyer
U10250,P291,35,Male,Rural,Student,Clothing,Sunny,Night,New,99.13,2,3,Bargain Hunter
U10251,P563,57,Male,Suburban,Professional,Home Decor,Rainy,Night,Bronze,135.61,0,3,Budget Buyer
U10252,P545,18,Male,Suburban,Unemployed,Toys,Sunny,Evening,Silver,77.65,4,2,Impulsive Buyer
U10253,P397,28,Male,Suburban,Professional,Home Decor,Snowy,Afternoon,Bronze,130.43,0,1,Budget Buyer
U10254,P710,45,Female,Suburban,Retired,Toys,Rainy,Night,Bronze,78.16,0,3,Budget Buyer
U10255,P845,42,Female,Urban,Student,Electronics,Snowy,Morning,New,273.7,1,0,Premium Buyer
U10256,P332,40,Male,Suburban,Student,Clothing,Rainy,Afternoon,Gold,92.59,5,1,Premium Buyer
U10257,P681,48,Male,Rural,Student,Groceries,Cloudy,Morning,Bronze,48.83,2,0,Bargain Hunter
U10258,P949,47,Other,Urban,Student,Toys,Snowy,Afternoon,New,78.37,3,1,First-Time Buyer
U10259,P767,59,Female,Rural,Retired,Electronics,Rainy,Morning,New,295.46,1,0,Premium Buyer
U10260,P366,52,Female,Urban,Unemployed,Electronics,Snowy,Night,Bronze,265.91,1,3,Premium Buyer
U10261,P250,24,Male,Urban,Unemployed,Clothing,Rainy,Night,Bronze,92.34,5,3,Premium Buyer
U10262,P513,33,Male,Suburban,Unemployed,Toys,Sunny,Night,Silver,77.81,4,3,Impulsive Buyer
U10263,P523,43,Male,Rural,Professional,Groceries,Snowy,Evening,Platinum,42.44,2,2,Bargain Hunter
U10264,P278,19,Male,Urban,Unemployed,Groceries,Cloudy,Night,New,51.61,3,3,First-Time Buyer
U10265,P772,18,Female,Suburban,Professional,Groceries,Snowy,Afternoon,Silver,49.21,4,1,Impulsive Buyer
U10266,P256,29,Female,Urban,Retired,Home Decor,Sunny,Night,Silver,136.98,4,3,Impulsive Buyer
U10267,P154,22,Male,Suburban,Professional,Home Decor,Sunny,Evening,New,140.29,0,2,Budget Buyer
U10268,P974,54,Other,Urban,Unemployed,Toys,Cloudy,Morning,New,83.42,3,0,First-Time Buyer
U10269,P518,49,Male,Urban,Student,Groceries,Sunny,Evening,New,50.92,3,2,First-Time Buyer
U10270,P827,26,Other,Urban,Retired,Electronics,Cloudy,Afternoon,Gold,251.76,1,1,Premium Buyer
U10271,P180,58,Other,Urban,Unemployed,Groceries,Rainy,Afternoon,Gold,39.5,3,1,First-Time Buyer
U10272,P625,52,Male,Urban,Unemployed,Toys,Sunny,Evening,Bronze,78.7,3,2,First-Time Buyer
U10273,P645,36,Male,Suburban,Unemployed,Groceries,Rainy,Morning,Platinum,39.55,3,0,First-Time Buyer
U10274,P611,33,Female,Urban,Retired,Clothing,Rainy,Night,Platinum,81.26,5,3,Premium Buyer
U10275,P308,20,Female,Urban,Student,Groceries,Sunny,Afternoon,Bronze,45.75,3,1,First-Time Buyer
U10276,P113,37,Female,Urban,Student,Electronics,Cloudy,Night,Silver,251.41,1,3,Premium Buyer
U10277,P877,41,Other,Urban,Student,Toys,Cloudy,Morning,Bronze,73.87,3,0,First-Time Buyer
U10278,P254,50,Female,Urban,Unemployed,Toys,Cloudy,Afternoon,Bronze,81.35,3,1,First-Time Buyer
U10279,P797,41,Male,Urban,Professional,Electronics,Sunny,Morning,Gold,237.64,1,0,Premium Buyer
U10280,P799,28,Male,Urban,Unemployed,Toys,Rainy,Morning,Silver,71.59,4,0,Impulsive Buyer
U10281,P827,25,Female,Urban,Student,Groceries,Snowy,Evening,Bronze,45.58,3,2,First-Time Buyer
U10282,P349,53,Male,Suburban,Retired,Toys,Snowy,Morning,New,87.4,0,0,Budget Buyer
U10283,P569,55,Female,Suburban,Professional,Groceries,Sunny,Afternoon,Gold,38.97,0,1,Budget Buyer
U10284,P461,57,Male,Urban,Professional,Toys,Snowy,Evening,Silver,68.33,4,2,Impulsive Buyer
U10285,P404,37,Male,Urban,Unemployed,Groceries,Rainy,Afternoon,New,49.5,3,1,First-Time Buyer
U10286,P518,52,Male,Urban,Retired,Groceries,Snowy,Evening,New,47.47,0,2,Budget Buyer
U10287,P337,42,Female,Urban,Professional,Electronics,Cloudy,Evening,Silver,281.16,1,2,Premium Buyer
U10288,P796,52,Male,Urban,Student,Electronics,Rainy,Morning,Silver,263.03,1,0,Premium Buyer
U10289,P965,42,Female,Suburban,Unemployed,Home Decor,Sunny,Morning,Bronze,150.5,3,0,First-Time Buyer
U10290,P863,46,Female,Urban,Unemployed,Electronics,Sunny,Night,New,303.08,1,3,Premium Buyer
U10291,P276,35,Female,Rural,Student,Groceries,Cloudy,Afternoon,Gold,41.88,2,1,Bargain Hunter
U10292,P893,63,Female,Urban,Student,Groceries,Snowy,Afternoon,New,48.65,3,1,First-Time Buyer
U10293,P447,35,Male,Suburban,Student,Toys,Sunny,Night,New,75.55,3,3,First-Time Buyer
U10294,P404,19,Female,Suburban,Professional,Toys,Sunny,Morning,Silver,68.44,4,0,Impulsive Buyer
U10295,P174,52,Male,Urban,Retired,Home Decor,Rainy,Afternoon,Bronze,133.28,0,1,Budget Buyer
U10296,P852,33,Male,Urban,Professional,Groceries,Rainy,Afternoon,Silver,48.17,4,1,Impulsive Buyer
U10297,P556,58,Male,Suburban,Retired,Home Decor,Rainy,Morning,Silver,136.3,4,0,Impulsive Buyer
U10298,P802,53,Female,Rural,Unemployed,Groceries,Rainy,Evening,Bronze,47.34,2,2,Bargain Hunter
U10299,P833,50,Female,Urban,Retired,Electronics,Sunny,Morning,New,289.34,1,0,Premium Buyer
U10300,P305,21,Female,Urban,Student,Toys,Rainy,Night,New,80.27,3,3,First-Time Buyer
U10301,P300,50,Female,Urban,Professional,Home Decor,Cloudy,Afternoon,Silver,145.33,4,1,Impulsive Buyer
U10302,P358,31,Female,Urban,Student,Clothing,Cloudy,Evening,Gold,91.05,5,2,Premium Buyer
U10303,P767,38,Male,Rural,Unemployed,Groceries,Rainy,Night,Silver,45.89,2,3,Bargain Hunter
U10304,P504,37,Female,Suburban,Professional,Electronics,Rainy,Morning,Silver,271.62,1,0,Premium Buyer
U10305,P532,25,Male,Urban,Professional,Clothing,Snowy,Evening,Bronze,89.79,5,2,Premium Buyer
U10306,P746,24,Other,Urban,Student,Electronics,Rainy,Afternoon,Gold,264.84,1,1,Premium Buyer
U10307,P297,20,Female,Urban,Professional,Electronics,Sunny,Evening,Silver,289.08,1,2,Premium Buyer
U10308,P202,34,Female,Rural,Student,Groceries,Cloudy,Afternoon,Silver,43.25,2,1,Bargain Hunter
U10309,P472,50,Female,Rural,Retired,Electronics,Cloudy,Morning,Bronze,281.33,1,0,Premium Buyer
U10310,P217,29,Male,Urban,Unemployed,Home Decor,Sunny,Evening,Bronze,131.29,3,2,First-Time Buyer
U10311,P260,39,Female,Urban,Student,Clothing,Rainy,Evening,Platinum,85.73,5,2,Premium Buyer
U10312,P401,39,Male,Rural,Unemployed,Electronics,Snowy,Evening,Silver,248.28,1,2,Premium Buyer
U10313,P342,63,Female,Urban,Professional,Electronics,Cloudy,Afternoon,Silver,281.03,1,1,Premium Buyer
U10314,P682,47,Female,Urban,Unemployed,Toys,Snowy,Morning,New,74.99,3,0,First-Time Buyer
U10315,P887,55,Female,Urban,Unemployed,Toys,Cloudy,Morning,Bronze,79.55,3,0,First-Time Buyer
U10316,P380,55,Female,Urban,Unemployed,Home Decor,Snowy,Afternoon,Gold,131.14,3,1,First-Time Buyer
U10317,P781,62,Male,Urban,Professional,Toys,Cloudy,Evening,Platinum,66.44,4,2,Impulsive Buyer
U10318,P237,25,Male,Rural,Retired,Electronics,Snowy,Afternoon,Gold,261.93,1,1,Premium Buyer
U10319,P645,44,Female,Suburban,Retired,Electronics,Rainy,Afternoon,Silver,264.42,1,1,Premium Buyer
U10320,P630,44,Male,Urban,Retired,Clothing,Rainy,Night,Platinum,81.92,5,3,Premium Buyer
U10321,P338,51,Male,Urban,Student,Toys,Sunny,Morning,Gold,64.39,3,0,First-Time Buyer
U10322,P532,38,Female,Suburban,Student,Groceries,Sunny,Afternoon,Gold,40.58,3,1,First-Time Buyer
U10323,P353,47,Female,Urban,Professional,Toys,Snowy,Evening,Gold,62.09,0,2,Budget Buyer
U10324,P826,50,Female,Urban,Retired,Electronics,Snowy,Afternoon,Silver,276.09,1,1,Premium Buyer
U10325,P196,45,Male,Urban,Unemployed,Clothing,Cloudy,Afternoon,Silver,96.13,5,1,Premium Buyer
U10326,P412,64,Female,Suburban,Retired,Toys,Sunny,Afternoon,Bronze,74.15,0,1,Budget Buyer
U10327,P792,50,Male,Urban,Student,Clothing,Sunny,Evening,Gold,80.05,5,2,Premium Buyer
U10328,P221,22,Female,Urban,Professional,Toys,Cloudy,Night,Silver,76.66,4,3,Impulsive Buyer
U10329,P938,36,Male,Urban,Retired,Home Decor,Snowy,Afternoon,New,154.32,0,1,Budget Buyer
U10330,P248,21,Female,Urban,Student,Electronics,Sunny,Morning,New,323.61,1,0,Premium Buyer
U10331,P251,52,Female,Rural,Student,Electronics,Snowy,Afternoon,New,270.37,1,1,Premium Buyer
U10332,P663,34,Male,Suburban,Unemployed,Groceries,Rainy,Night,Silver,44.11,4,3,Impulsive Buyer
U10333,P207,61,Female,Urban,Retired,Electronics,Snowy,Afternoon,New,324.06,1,1,Premium Buyer
U10334,P704,45,Female,Urban,Unemployed,Groceries,Rainy,Morning,Silver,46.58,4,0,Impulsive Buyer
U10335,P283,47,Male,Suburban,Retired,Electronics,Rainy,Night,Gold,253.41,1,3,Premium Buyer
U10336,P903,46,Female,Urban,Professional,Toys,Cloudy,Morning,Platinum,62.91,4,0,Impulsive Buyer
U10337,P196,63,Male,Suburban,Retired,Toys,Cloudy,Morning,Bronze,82.01,0,0,Budget Buyer
U10338,P543,23,Female,Suburban,Unemployed,Home Decor,Rainy,Morning,Silver,143.96,4,0,Impulsive Buyer
U10339,P642,52,Female,Urban,Unemployed,Toys,Cloudy,Night,Gold,61.37,3,3,First-Time Buyer
U10340,P827,58,Male,Rural,Student,Clothing,Sunny,Night,Platinum,73.94,2,3,Bargain Hunter
U10341,P584,54,Female,Urban,Retired,Toys,Sunny,Morning,Bronze,76.19,0,0,Budget Buyer
U10342,P329,41,Male,Urban,Retired,Groceries,Snowy,Morning,Bronze,43.84,0,0,Budget Buyer
U10343,P706,46,Male,Suburban,Professional,Home Decor,Rainy,Evening,Silver,128.92,4,2,Impulsive Buyer
U10344,P302,63,Other,Rural,Student,Clothing,Snowy,Night,Bronze,101.36,2,3,Bargain Hunter
U10345,P261,48,Female,Suburban,Unemployed,Clothing,Rainy,Afternoon,Gold,83.06,5,1,Premium Buyer
U10346,P321,52,Male,Suburban,Retired,Electronics,Rainy,Night,Bronze,282.2,1,3,Premium Buyer
U10347,P327,50,Male,Urban,Student,Groceries,Snowy,Evening,Bronze,44.4,3,2,First-Time Buyer
U10348,P380,38,Male,Urban,Professional,Toys,Snowy,Evening,Bronze,77.56,0,2,Budget Buyer
U10349,P231,49,Other,Urban,Student,Toys,Snowy,Morning,New,73.92,3,0,First-Time Buyer
U10350,P673,40,Male,Suburban,Retired,Electronics,Snowy,Night,Silver,277.03,1,3,Premium Buyer
U10351,P350,50,Male,Urban,Retired,Toys,Sunny,Afternoon,Silver,75.55,4,1,Impulsive Buyer
U10352,P223,20,Female,Urban,Professional,Clothing,Rainy,Night,Bronze,102.1,5,3,Premium Buyer
U10353,P299,35,Male,Rural,Professional,Toys,Cloudy,Evening,New,81.32,2,2,Bargain Hunter
U10354,P176,42,Male,Urban,Professional,Toys,Rainy,Afternoon,Platinum,61.85,4,1,Impulsive Buyer
U10355,P357,59,Male,Urban,Unemployed,Clothing,Sunny,Afternoon,Bronze,101.68,5,1,Premium Buyer
U10356,P908,48,Male,Urban,Student,Groceries,Rainy,Morning,Silver,45.87,4,0,Impulsive Buyer
U10357,P143,20,Male,Urban,Student,Groceries,Sunny,Night,New,48.58,3,3,First-Time Buyer
U10358,P684,57,Female,Urban,Student,Clothing,Rainy,Night,Bronze,91.63,5,3,Premium Buyer
U10359,P200,63,Male,Urban,Unemployed,Clothing,Sunny,Night,Bronze,91.59,5,3,Premium Buyer
U10360,P247,41,Female,Urban,Student,Home Decor,Cloudy,Afternoon,Silver,123.02,4,1,Impulsive Buyer
U10361,P184,49,Female,Urban,Professional,Home Decor,Cloudy,Evening,Gold,117.33,0,2,Budget Buyer
U10362,P666,64,Female,Urban,Student,Toys,Cloudy,Evening,Bronze,69.76,3,2,First-Time Buyer
U10363,P136,39,Female,Urban,Unemployed,Toys,Cloudy,Morning,Gold,65.45,3,0,First-Time Buyer
U10364,P690,40,Male,Urban,Unemployed,Home Decor,Sunny,Evening,Silver,134.3,4,2,Impulsive Buyer
U10365,P422,19,Male,Urban,Student,Toys,Rainy,Night,Bronze,70.64,3,3,First-Time Buyer
U10366,P368,44,Male,Urban,Unemployed,Groceries,Cloudy,Morning,Bronze,50.62,3,0,First-Time Buyer
U10367,P883,59,Male,Rural,Unemployed,Groceries,Cloudy,Evening,Gold,38.81,2,2,Bargain Hunter
U10368,P378,19,Female,Rural,Student,Electronics,Rainy,Evening,Bronze,310.38,1,2,Premium Buyer
U10369,P423,43,Female,Urban,Unemployed,Home Decor,Rainy,Morning,Gold,116.65,3,0,First-Time Buyer
U10370,P774,34,Female,Urban,Unemployed,Groceries,Snowy,Afternoon,New,53.95,3,1,First-Time Buyer
U10371,P851,57,Male,Suburban,Student,Electronics,Rainy,Morning,Platinum,228.51,1,0,Premium Buyer
U10372,P422,50,Female,Suburban,Professional,Clothing,Rainy,Afternoon,Silver,98.76,5,1,Premium Buyer
U10373,P682,26,Male,Rural,Professional,Groceries,Rainy,Night,Platinum,40.17,2,3,Bargain Hunter
U10374,P980,60,Female,Urban,Unemployed,Electronics,Snowy,Afternoon,Silver,243.99,1,1,Premium Buyer
U10375,P507,56,Male,Suburban,Retired,Toys,Rainy,Morning,New,76.52,0,0,Budget Buyer
U10376,P737,46,Female,Rural,Retired,Electronics,Sunny,Night,New,326.41,1,3,Premium Buyer
U10377,P637,59,Male,Urban,Student,Groceries,Cloudy,Morning,New,48.0,3,0,First-Time Buyer
U10378,P870,43,Female,Urban,Student,Toys,Sunny,Morning,Bronze,73.87,3,0,First-Time Buyer
U10379,P323,52,Female,Urban,Professional,Toys,Snowy,Afternoon,Gold,61.8,0,1,Budget Buyer
U10380,P906,42,Female,Urban,Retired,Electronics,Snowy,Afternoon,New,285.2,1,1,Premium Buyer
U10381,P360,41,Male,Urban,Student,Electronics,Snowy,Afternoon,Bronze,271.28,1,1,Premium Buyer
U10382,P312,30,Female,Suburban,Retired,Groceries,Snowy,Night,Silver,46.94,4,3,Impulsive Buyer
U10383,P371,24,Female,Urban,Retired,Toys,Snowy,Afternoon,Bronze,76.09,0,1,Budget Buyer
U10384,P706,53,Male,Urban,Unemployed,Home Decor,Cloudy,Night,Bronze,132.84,3,3,First-Time Buyer
U10385,P842,62,Male,Rural,Unemployed,Electronics,Rainy,Morning,Bronze,301.85,1,0,Premium Buyer
U10386,P734,37,Male,Urban,Retired,Home Decor,Sunny,Morning,Platinum,122.68,4,0,Impulsive Buyer
U10387,P261,18,Male,Urban,Professional,Home Decor,Sunny,Afternoon,New,143.05,0,1,Budget Buyer
U10388,P885,25,Female,Urban,Student,Toys,Rainy,Evening,Platinum,60.46,4,2,Impulsive Buyer
U10389,P338,63,Other,Urban,Student,Groceries,Snowy,Morning,Bronze,51.54,3,0,First-Time Buyer
U10390,P934,33,Male,Urban,Professional,Home Decor,Rainy,Evening,Bronze,146.41,0,2,Budget Buyer
U10391,P443,31,Female,Rural,Unemployed,Groceries,Snowy,Evening,Gold,45.11,2,2,Bargain Hunter
U10392,P541,29,Other,Urban,Unemployed,Electronics,Cloudy,Evening,Bronze,269.35,1,2,Premium Buyer
U10393,P434,40,Male,Suburban,Professional,Toys,Sunny,Afternoon,Platinum,65.14,4,1,Impulsive Buyer
U10394,P972,32,Female,Urban,Professional,Clothing,Sunny,Night,Silver,81.96,5,3,Premium Buyer
U10395,P728,45,Female,Rural,Unemployed,Toys,Cloudy,Morning,Silver,73.36,2,0,Bargain Hunter
U10396,P432,51,Female,Suburban,Retired,Clothing,Cloudy,Evening,Platinum,75.26,5,2,Premium Buyer
U10397,P759,19,Male,Rural,Unemployed,Electronics,Snowy,Night,Bronze,294.64,1,3,Premium Buyer
U10398,P450,49,Female,Urban,Retired,Groceries,Rainy,Afternoon,Platinum,43.46,4,1,Impulsive Buyer
U10399,P195,40,Male,Rural,Student,Electronics,Snowy,Morning,Silver,267.77,1,0,Premium Buyer
U10400,P444,39,Female,Rural,Student,Toys,Snowy,Night,Gold,65.35,2,3,Bargain Hunter
U10401,P947,42,Male,Suburban,Retired,Clothing,Sunny,Afternoon,Silver,83.22,5,1,Premium Buyer
U10402,P920,39,Female,Urban,Retired,Clothing,Snowy,Morning,Silver,93.07,5,0,Premium Buyer
U10403,P911,39,Male,Urban,Unemployed,Toys,Rainy,Morning,New,81.35,3,0,First-Time Buyer
U10404,P774,59,Male,Urban,Professional,Toys,Snowy,Afternoon,New,80.71,0,1,Budget Buyer
U10405,P168,23,Female,Urban,Retired,Electronics,Sunny,Evening,Bronze,309.85,1,2,Premium Buyer
U10406,P781,32,Male,Suburban,Student,Home Decor,Rainy,Morning,Bronze,156.13,3,0,First-Time Buyer
U10407,P833,60,Female,Suburban,Unemployed,Clothing,Rainy,Morning,Gold,88.69,5,0,Premium Buyer
U10408,P330,54,Other,Suburban,Student,Toys,Sunny,Evening,Gold,63.87,3,2,First-Time Buyer
U10409,P972,50,Female,Urban,Unemployed,Electronics,Sunny,Night,Silver,294.13,1,3,Premium Buyer
U10410,P358,25,Male,Urban,Professional,Home Decor,Snowy,Morning,Bronze,138.08,0,0,Budget Buyer
U10411,P885,61,Female,Urban,Professional,Groceries,Sunny,Night,Silver,41.21,4,3,Impulsive Buyer
U10412,P558,61,Female,Urban,Student,Toys,Cloudy,Evening,Silver,68.27,4,2,Impulsive Buyer
U10413,P901,22,Female,Suburban,Retired,Home Decor,Sunny,Morning,Gold,135.92,0,0,Budget Buyer
U10414,P956,56,Male,Urban,Retired,Groceries,Cloudy,Evening,Gold,39.98,0,2,Budget Buyer
U10415,P801,21,Female,Suburban,Student,Groceries,Sunny,Morning,New,48.95,2,0,Bargain Hunter
U10416,P673,23,Female,Urban,Retired,Electronics,Cloudy,Morning,Bronze,272.09,1,0,Premium Buyer
U10417,P871,62,Male,Rural,Retired,Clothing,Cloudy,Morning,Bronze,86.41,2,0,Bargain Hunter
U10418,P437,49,Male,Urban,Student,Toys,Sunny,Evening,Gold,68.84,3,2,First-Time Buyer
U10419,P536,47,Male,Urban,Student,Home Decor,Rainy,Morning,Silver,138.48,4,0,Impulsive Buyer
U10420,P576,64,Female,Urban,Professional,Groceries,Rainy,Night,Silver,47.62,4,3,Impulsive Buyer
U10421,P822,52,Female,Urban,Student,Clothing,Cloudy,Afternoon,Silver,88.46,5,1,Premium Buyer
U10422,P491,57,Female,Suburban,Professional,Groceries,Rainy,Afternoon,New,46.41,0,1,Budget Buyer
U10423,P787,33,Male,Suburban,Professional,Toys,Sunny,Afternoon,Silver,74.19,4,1,Impulsive Buyer
U10424,P466,30,Male,Urban,Unemployed,Toys,Cloudy,Night,Silver,77.62,4,3,Impulsive Buyer
U10425,P671,59,Other,Urban,Retired,Electronics,Snowy,Morning,Gold,235.61,1,0,Premium Buyer
U10426,P368,47,Other,Suburban,Student,Toys,Cloudy,Evening,Silver,67.43,4,2,Impulsive Buyer
U10427,P608,36,Female,Urban,Retired,Toys,Snowy,Evening,Platinum,61.81,4,2,Impulsive Buyer
U10428,P745,34,Female,Urban,Unemployed,Toys,Snowy,Morning,New,82.4,3,0,First-Time Buyer
U10429,P661,36,Male,Rural,Student,Clothing,Cloudy,Night,Gold,85.4,2,3,Bargain Hunter
U10430,P875,45,Female,Urban,Student,Home Decor,Snowy,Afternoon,Gold,132.92,3,1,First-Time Buyer
U10431,P238,43,Male,Suburban,Unemployed,Home Decor,Rainy,Night,Bronze,129.14,3,3,First-Time Buyer
U10432,P212,54,Male,Suburban,Retired,Toys,Snowy,Night,Silver,76.47,4,3,Impulsive Buyer
U10433,P931,43,Female,Rural,Professional,Home Decor,Rainy,Evening,Silver,148.16,2,2,Bargain Hunter
U10434,P837,40,Male,Suburban,Unemployed,Toys,Cloudy,Morning,Bronze,69.11,3,0,First-Time Buyer
U10435,P700,26,Male,Urban,Unemployed,Home Decor,Snowy,Evening,Gold,127.38,3,2,First-Time Buyer
U10436,P228,29,Male,Urban,Student,Home Decor,Snowy,Afternoon,Platinum,125.76,4,1,Impulsive Buyer
U10437,P999,18,Male,Rural,Professional,Groceries,Rainy,Afternoon,Bronze,47.28,2,1,Bargain Hunter
U10438,P402,18,Female,Urban,Unemployed,Clothing,Rainy,Evening,Platinum,81.49,5,2,Premium Buyer
U10439,P121,64,Male,Suburban,Retired,Groceries,Cloudy,Morning,Bronze,51.5,0,0,Budget Buyer
U10440,P569,51,Male,Rural,Unemployed,Groceries,Cloudy,Morning,New,50.4,2,0,Bargain Hunter
U10441,P129,49,Male,Suburban,Retired,Home Decor,Snowy,Night,New,142.1,0,3,Budget Buyer
U10442,P809,42,Male,Urban,Student,Electronics,Sunny,Night,Bronze,298.6,1,3,Premium Buyer
U10443,P622,57,Male,Urban,Unemployed,Electronics,Snowy,Evening,Bronze,277.9,1,2,Premium Buyer
U10444,P740,62,Female,Urban,Retired,Clothing,Snowy,Afternoon,Gold,81.35,5,1,Premium Buyer
U10445,P807,18,Male,Urban,Student,Toys,Cloudy,Morning,New,75.97,3,0,First-Time Buyer
U10446,P550,33,Female,Rural,Student,Home Decor,Cloudy,Evening,Silver,123.64,2,2,Bargain Hunter
U10447,P848,56,Other,Suburban,Student,Clothing,Snowy,Evening,Silver,97.79,5,2,Premium Buyer
U10448,P127,22,Female,Suburban,Unemployed,Groceries,Rainy,Afternoon,Bronze,48.1,3,1,First-Time Buyer
U10449,P508,39,Male,Urban,Student,Home Decor,Cloudy,Night,New,163.65,3,3,First-Time Buyer
U10450,P102,46,Male,Urban,Student,Groceries,Snowy,Afternoon,Bronze,50.94,3,1,First-Time Buyer
U10451,P932,20,Female,Urban,Retired,Clothing,Sunny,Night,Bronze,86.07,5,3,Premium Buyer
U10452,P992,29,Female,Urban,Student,Electronics,Snowy,Night,Silver,256.35,1,3,Premium Buyer
U10453,P797,43,Female,Urban,Unemployed,Clothing,Sunny,Morning,Bronze,91.49,5,0,Premium Buyer
U10454,P962,33,Female,Urban,Professional,Home Decor,Sunny,Morning,Bronze,142.21,0,0,Budget Buyer
U10455,P477,54,Female,Urban,Student,Home Decor,Sunny,Night,New,156.48,3,3,First-Time Buyer
U10456,P869,39,Female,Urban,Unemployed,Toys,Snowy,Night,Silver,74.6,4,3,Impulsive Buyer
U10457,P713,46,Female,Rural,Student,Electronics,Cloudy,Morning,Silver,296.31,1,0,Premium Buyer
U10458,P165,31,Male,Urban,Unemployed,Home Decor,Rainy,Night,Bronze,154.56,3,3,First-Time Buyer
U10459,P839,45,Other,Suburban,Student,Electronics,Rainy,Night,Gold,239.0,1,3,Premium Buyer
U10460,P362,22,Female,Urban,Retired,Home Decor,Snowy,Night,Silver,144.72,4,3,Impulsive Buyer
U10461,P793,64,Male,Urban,Professional,Electronics,Snowy,Afternoon,Bronze,304.55,1,1,Premium Buyer
U10462,P823,47,Female,Urban,Professional,Clothing,Sunny,Evening,Gold,86.27,5,2,Premium Buyer
U10463,P294,63,Female,Suburban,Unemployed,Electronics,Cloudy,Night,Bronze,275.77,1,3,Premium Buyer
U10464,P868,22,Female,Urban,Unemployed,Groceries,Snowy,Morning,Bronze,44.73,3,0,First-Time Buyer
U10465,P347,29,Female,Urban,Professional,Clothing,Rainy,Night,Gold,80.11,5,3,Premium Buyer
U10466,P762,33,Male,Rural,Retired,Home Decor,Snowy,Night,Gold,123.36,2,3,Bargain Hunter
U10467,P451,43,Other,Urban,Retired,Home Decor,Cloudy,Morning,Gold,127.6,0,0,Budget Buyer
U10468,P206,43,Female,Urban,Student,Toys,Cloudy,Morning,Silver,73.21,4,0,Impulsive Buyer
U10469,P981,38,Female,Urban,Retired,Groceries,Snowy,Night,Bronze,45.84,0,3,Budget Buyer
U10470,P440,56,Male,Urban,Professional,Toys,Snowy,Evening,Gold,66.05,0,2,Budget Buyer
U10471,P815,53,Male,Suburban,Professional,Clothing,Cloudy,Morning,New,90.27,5,0,Premium Buyer
U10472,P933,50,Female,Suburban,Retired,Toys,Cloudy,Morning,Platinum,57.63,4,0,Impulsive Buyer
U10473,P336,47,Male,Urban,Retired,Clothing,Sunny,Afternoon,Bronze,102.74,5,1,Premium Buyer
U10474,P348,54,Male,Urban,Professional,Toys,Snowy,Night,New,72.22,0,3,Budget Buyer
U10475,P614,40,Female,Suburban,Professional,Electronics,Snowy,Afternoon,New,271.99,1,1,Premium Buyer
U10476,P894,27,Female,Urban,Professional,Clothing,Snowy,Afternoon,Bronze,89.41,5,1,Premium Buyer
U10477,P187,22,Male,Rural,Professional,Clothing,Rainy,Evening,New,104.87,2,2,Bargain Hunter
U10478,P671,53,Male,Urban,Professional,Electronics,Sunny,Night,Bronze,295.2,1,3,Premium Buyer
U10479,P403,51,Male,Suburban,Retired,Electronics,Cloudy,Night,Bronze,293.39,1,3,Premium Buyer
U10480,P458,48,Female,Rural,Retired,Groceries,Sunny,Afternoon,New,50.75,2,1,Bargain Hunter
U10481,P139,27,Male,Suburban,Student,Electronics,Rainy,Morning,Bronze,268.0,1,0,Premium Buyer
U10482,P681,36,Male,Urban,Student,Toys,Sunny,Morning,Bronze,74.45,3,0,First-Time Buyer
U10483,P981,49,Female,Suburban,Unemployed,Electronics,Rainy,Night,Bronze,283.75,1,3,Premium Buyer
U10484,P260,18,Other,Suburban,Student,Electronics,Sunny,Evening,Gold,259.2,1,2,Premium Buyer
