User_ID,Product_ID,Age,Gender,City,Occupation,Product_Category,Weather,Time_of_Day,Loyalty_Tier,Purchase_Amount
U10323,P353,47,Female,Urban,Professional,Toys,Snowy,Evening,Gold,62.09
U10324,P826,50,Female,Urban,Retired,Electronics,Snowy,Afternoon,Silver,276.09
U10325,P196,45,Male,Urban,Unemployed,Clothing,Cloudy,Afternoon,Silver,96.13
U10326,P412,64,Female,Suburban,Retired,Toys,Sunny,Afternoon,Bronze,74.15
U10327,P792,50,Male,Urban,Student,Clothing,Sunny,Evening,Gold,80.05
U10328,P221,22,Female,Urban,Professional,Toys,Cloudy,Night,Silver,76.66
U10329,P938,36,Male,Urban,Retired,Home Decor,Snowy,Afternoon,New,154.32
U10330,P248,21,Female,Urban,Student,Electronics,Sunny,Morning,New,323.61
U10331,P251,52,Female,Rural,Student,Electronics,Snowy,Afternoon,New,270.37
U10332,P663,34,Male,Suburban,Unemployed,Groceries,Rainy,Night,Silver,44.11
U10333,P207,61,Female,Urban,Retired,Electronics,Snowy,Afternoon,New,324.06
U10334,P704,45,Female,Urban,Unemployed,Groceries,Rainy,Morning,Silver,46.58
U10335,P283,47,Male,Suburban,Retired,Electronics,Rainy,Night,Gold,253.41
U10336,P903,46,Female,Urban,Professional,Toys,Cloudy,Morning,Platinum,62.91
U10337,P196,63,Male,Suburban,Retired,Toys,Cloudy,Morning,Bronze,82.01
U10338,P543,23,Female,Suburban,Unemployed,Home Decor,Rainy,Morning,Silver,143.96
U10339,P642,52,Female,Urban,Unemployed,Toys,Cloudy,Night,Gold,61.37
U10340,P827,58,Male,Rural,Student,Clothing,Sunny,Night,Platinum,73.94
U10341,P584,54,Female,Urban,Retired,Toys,Sunny,Morning,Bronze,76.19
U10342,P329,41,Male,Urban,Retired,Groceries,Snowy,Morning,Bronze,43.84
U10343,P706,46,Male,Suburban,Professional,Home Decor,Rainy,Evening,Silver,128.92
U10344,P302,63,Other,Rural,Student,Clothing,Snowy,Night,Bronze,101.36
U10345,P261,48,Female,Suburban,Unemployed,Clothing,Rainy,Afternoon,Gold,83.06
U10346,P321,52,Male,Suburban,Retired,Electronics,Rainy,Night,Bronze,282.2
U10347,P327,50,Male,Urban,Student,Groceries,Snowy,Evening,Bronze,44.4
U10348,P380,38,Male,Urban,Professional,Toys,Snowy,Evening,Bronze,77.56
U10349,P231,49,Other,Urban,Student,Toys,Snowy,Morning,New,73.92
U10350,P673,40,Male,Suburban,Retired,Electronics,Snowy,Night,Silver,277.03
U10351,P350,50,Male,Urban,Retired,Toys,Sunny,Afternoon,Silver,75.55
U10352,P223,20,Female,Urban,Professional,Clothing,Rainy,Night,Bronze,102.1
U10353,P299,35,Male,Rural,Professional,Toys,Cloudy,Evening,New,81.32
U10354,P176,42,Male,Urban,Professional,Toys,Rainy,Afternoon,Platinum,61.85
U10355,P357,59,Male,Urban,Unemployed,Clothing,Sunny,Afternoon,Bronze,101.68
U10356,P908,48,Male,Urban,Student,Groceries,Rainy,Morning,Silver,45.87
U10357,P143,20,Male,Urban,Student,Groceries,Sunny,Night,New,48.58
U10358,P684,57,Female,Urban,Student,Clothing,Rainy,Night,Bronze,91.63
U10359,P200,63,Male,Urban,Unemployed,Clothing,Sunny,Night,Bronze,91.59
U10360,P247,41,Female,Urban,Student,Home Decor,Cloudy,Afternoon,Silver,123.02
U10361,P184,49,Female,Urban,Professional,Home Decor,Cloudy,Evening,Gold,117.33
U10362,P666,64,Female,Urban,Student,Toys,Cloudy,Evening,Bronze,69.76
U10363,P136,39,Female,Urban,Unemployed,Toys,Cloudy,Morning,Gold,65.45
U10364,P690,40,Male,Urban,Unemployed,Home Decor,Sunny,Evening,Silver,134.3
U10365,P422,19,Male,Urban,Student,Toys,Rainy,Night,Bronze,70.64
U10366,P368,44,Male,Urban,Unemployed,Groceries,Cloudy,Morning,Bronze,50.62
U10367,P883,59,Male,Rural,Unemployed,Groceries,Cloudy,Evening,Gold,38.81
U10368,P378,19,Female,Rural,Student,Electronics,Rainy,Evening,Bronze,310.38
U10369,P423,43,Female,Urban,Unemployed,Home Decor,Rainy,Morning,Gold,116.65
U10370,P774,34,Female,Urban,Unemployed,Groceries,Snowy,Afternoon,New,53.95
U10371,P851,57,Male,Suburban,Student,Electronics,Rainy,Morning,Platinum,228.51
U10372,P422,50,Female,Suburban,Professional,Clothing,Rainy,Afternoon,Silver,98.76
U10373,P682,26,Male,Rural,Professional,Groceries,Rainy,Night,Platinum,40.17
U10374,P980,60,Female,Urban,Unemployed,Electronics,Snowy,Afternoon,Silver,243.99
U10375,P507,56,Male,Suburban,Retired,Toys,Rainy,Morning,New,76.52
U10376,P737,46,Female,Rural,Retired,Electronics,Sunny,Night,New,326.41
U10377,P637,59,Male,Urban,Student,Groceries,Cloudy,Morning,New,48.0
U10378,P870,43,Female,Urban,Student,Toys,Sunny,Morning,Bronze,73.87
U10379,P323,52,Female,Urban,Professional,Toys,Snowy,Afternoon,Gold,61.8
U10380,P906,42,Female,Urban,Retired,Electronics,Snowy,Afternoon,New,285.2
U10381,P360,41,Male,Urban,Student,Electronics,Snowy,Afternoon,Bronze,271.28
U10382,P312,30,Female,Suburban,Retired,Groceries,Snowy,Night,Silver,46.94
U10383,P371,24,Female,Urban,Retired,Toys,Snowy,Afternoon,Bronze,76.09
U10384,P706,53,Male,Urban,Unemployed,Home Decor,Cloudy,Night,Bronze,132.84
U10385,P842,62,Male,Rural,Unemployed,Electronics,Rainy,Morning,Bronze,301.85
U10386,P734,37,Male,Urban,Retired,Home Decor,Sunny,Morning,Platinum,122.68
U10387,P261,18,Male,Urban,Professional,Home Decor,Sunny,Afternoon,New,143.05
U10388,P885,25,Female,Urban,Student,Toys,Rainy,Evening,Platinum,60.46
U10389,P338,63,Other,Urban,Student,Groceries,Snowy,Morning,Bronze,51.54
U10390,P934,33,Male,Urban,Professional,Home Decor,Rainy,Evening,Bronze,146.41
U10391,P443,31,Female,Rural,Unemployed,Groceries,Snowy,Evening,Gold,45.11
U10392,P541,29,Other,Urban,Unemployed,Electronics,Cloudy,Evening,Bronze,269.35
U10393,P434,40,Male,Suburban,Professional,Toys,Sunny,Afternoon,Platinum,65.14
U10394,P972,32,Female,Urban,Professional,Clothing,Sunny,Night,Silver,81.96
U10395,P728,45,Female,Rural,Unemployed,Toys,Cloudy,Morning,Silver,73.36
U10396,P432,51,Female,Suburban,Retired,Clothing,Cloudy,Evening,Platinum,75.26
U10397,P759,19,Male,Rural,Unemployed,Electronics,Snowy,Night,Bronze,294.64
U10398,P450,49,Female,Urban,Retired,Groceries,Rainy,Afternoon,Platinum,43.46
U10399,P195,40,Male,Rural,Student,Electronics,Snowy,Morning,Silver,267.77
U10400,P444,39,Female,Rural,Student,Toys,Snowy,Night,Gold,65.35
U10401,P947,42,Male,Suburban,Retired,Clothing,Sunny,Afternoon,Silver,83.22
U10402,P920,39,Female,Urban,Retired,Clothing,Snowy,Morning,Silver,93.07
U10403,P911,39,Male,Urban,Unemployed,Toys,Rainy,Morning,New,81.35
U10404,P774,59,Male,Urban,Professional,Toys,Snowy,Afternoon,New,80.71
U10405,P168,23,Female,Urban,Retired,Electronics,Sunny,Evening,Bronze,309.85
U10406,P781,32,Male,Suburban,Student,Home Decor,Rainy,Morning,Bronze,156.13
U10407,P833,60,Female,Suburban,Unemployed,Clothing,Rainy,Morning,Gold,88.69
U10408,P330,54,Other,Suburban,Student,Toys,Sunny,Evening,Gold,63.87
U10409,P972,50,Female,Urban,Unemployed,Electronics,Sunny,Night,Silver,294.13
U10410,P358,25,Male,Urban,Professional,Home Decor,Snowy,Morning,Bronze,138.08
U10411,P885,61,Female,Urban,Professional,Groceries,Sunny,Night,Silver,41.21
U10412,P558,61,Female,Urban,Student,Toys,Cloudy,Evening,Silver,68.27
U10413,P901,22,Female,Suburban,Retired,Home Decor,Sunny,Morning,Gold,135.92
U10414,P956,56,Male,Urban,Retired,Groceries,Cloudy,Evening,Gold,39.98
U10415,P801,21,Female,Suburban,Student,Groceries,Sunny,Morning,New,48.95
U10416,P673,23,Female,Urban,Retired,Electronics,Cloudy,Morning,Bronze,272.09
U10417,P871,62,Male,Rural,Retired,Clothing,Cloudy,Morning,Bronze,86.41
U10418,P437,49,Male,Urban,Student,Toys,Sunny,Evening,Gold,68.84
U10419,P536,47,Male,Urban,Student,Home Decor,Rainy,Morning,Silver,138.48
U10420,P576,64,Female,Urban,Professional,Groceries,Rainy,Night,Silver,47.62
U10421,P822,52,Female,Urban,Student,Clothing,Cloudy,Afternoon,Silver,88.46
U10422,P491,57,Female,Suburban,Professional,Groceries,Rainy,Afternoon,New,46.41
U10423,P787,33,Male,Suburban,Professional,Toys,Sunny,Afternoon,Silver,74.19
U10424,P466,30,Male,Urban,Unemployed,Toys,Cloudy,Night,Silver,77.62
U10425,P671,59,Other,Urban,Retired,Electronics,Snowy,Morning,Gold,235.61
U10426,P368,47,Other,Suburban,Student,Toys,Cloudy,Evening,Silver,67.43
U10427,P608,36,Female,Urban,Retired,Toys,Snowy,Evening,Platinum,61.81
U10428,P745,34,Female,Urban,Unemployed,Toys,Snowy,Morning,New,82.4
U10429,P661,36,Male,Rural,Student,Clothing,Cloudy,Night,Gold,85.4
U10430,P875,45,Female,Urban,Student,Home Decor,Snowy,Afternoon,Gold,132.92
U10431,P238,43,Male,Suburban,Unemployed,Home Decor,Rainy,Night,Bronze,129.14
U10432,P212,54,Male,Suburban,Retired,Toys,Snowy,Night,Silver,76.47
U10433,P931,43,Female,Rural,Professional,Home Decor,Rainy,Evening,Silver,148.16
U10434,P837,40,Male,Suburban,Unemployed,Toys,Cloudy,Morning,Bronze,69.11
U10435,P700,26,Male,Urban,Unemployed,Home Decor,Snowy,Evening,Gold,127.38
U10436,P228,29,Male,Urban,Student,Home Decor,Snowy,Afternoon,Platinum,125.76
U10437,P999,18,Male,Rural,Professional,Groceries,Rainy,Afternoon,Bronze,47.28
U10438,P402,18,Female,Urban,Unemployed,Clothing,Rainy,Evening,Platinum,81.49
U10439,P121,64,Male,Suburban,Retired,Groceries,Cloudy,Morning,Bronze,51.5
U10440,P569,51,Male,Rural,Unemployed,Groceries,Cloudy,Morning,New,50.4
U10441,P129,49,Male,Suburban,Retired,Home Decor,Snowy,Night,New,142.1
U10442,P809,42,Male,Urban,Student,Electronics,Sunny,Night,Bronze,298.6
U10443,P622,57,Male,Urban,Unemployed,Electronics,Snowy,Evening,Bronze,277.9
U10444,P740,62,Female,Urban,Retired,Clothing,Snowy,Afternoon,Gold,81.35
U10445,P807,18,Male,Urban,Student,Toys,Cloudy,Morning,New,75.97
U10446,P550,33,Female,Rural,Student,Home Decor,Cloudy,Evening,Silver,123.64
U10447,P848,56,Other,Suburban,Student,Clothing,Snowy,Evening,Silver,97.79
U10448,P127,22,Female,Suburban,Unemployed,Groceries,Rainy,Afternoon,Bronze,48.1
U10449,P508,39,Male,Urban,Student,Home Decor,Cloudy,Night,New,163.65
U10450,P102,46,Male,Urban,Student,Groceries,Snowy,Afternoon,Bronze,50.94
U10451,P932,20,Female,Urban,Retired,Clothing,Sunny,Night,Bronze,86.07
U10452,P992,29,Female,Urban,Student,Electronics,Snowy,Night,Silver,256.35
U10453,P797,43,Female,Urban,Unemployed,Clothing,Sunny,Morning,Bronze,91.49
U10454,P962,33,Female,Urban,Professional,Home Decor,Sunny,Morning,Bronze,142.21
U10455,P477,54,Female,Urban,Student,Home Decor,Sunny,Night,New,156.48
U10456,P869,39,Female,Urban,Unemployed,Toys,Snowy,Night,Silver,74.6
U10457,P713,46,Female,Rural,Student,Electronics,Cloudy,Morning,Silver,296.31
U10458,P165,31,Male,Urban,Unemployed,Home Decor,Rainy,Night,Bronze,154.56
U10459,P839,45,Other,Suburban,Student,Electronics,Rainy,Night,Gold,239.0
U10460,P362,22,Female,Urban,Retired,Home Decor,Snowy,Night,Silver,144.72
U10461,P793,64,Male,Urban,Professional,Electronics,Snowy,Afternoon,Bronze,304.55
U10462,P823,47,Female,Urban,Professional,Clothing,Sunny,Evening,Gold,86.27
U10463,P294,63,Female,Suburban,Unemployed,Electronics,Cloudy,Night,Bronze,275.77
U10464,P868,22,Female,Urban,Unemployed,Groceries,Snowy,Morning,Bronze,44.73
U10465,P347,29,Female,Urban,Professional,Clothing,Rainy,Night,Gold,80.11
U10466,P762,33,Male,Rural,Retired,Home Decor,Snowy,Night,Gold,123.36
U10467,P451,43,Other,Urban,Retired,Home Decor,Cloudy,Morning,Gold,127.6
U10468,P206,43,Female,Urban,Student,Toys,Cloudy,Morning,Silver,73.21
U10469,P981,38,Female,Urban,Retired,Groceries,Snowy,Night,Bronze,45.84
U10470,P440,56,Male,Urban,Professional,Toys,Snowy,Evening,Gold,66.05
U10471,P815,53,Male,Suburban,Professional,Clothing,Cloudy,Morning,New,90.27
U10472,P933,50,Female,Suburban,Retired,Toys,Cloudy,Morning,Platinum,57.63
U10473,P336,47,Male,Urban,Retired,Clothing,Sunny,Afternoon,Bronze,102.74
U10474,P348,54,Male,Urban,Professional,Toys,Snowy,Night,New,72.22
U10475,P614,40,Female,Suburban,Professional,Electronics,Snowy,Afternoon,New,271.99
U10476,P894,27,Female,Urban,Professional,Clothing,Snowy,Afternoon,Bronze,89.41
U10477,P187,22,Male,Rural,Professional,Clothing,Rainy,Evening,New,104.87
U10478,P671,53,Male,Urban,Professional,Electronics,Sunny,Night,Bronze,295.2
U10479,P403,51,Male,Suburban,Retired,Electronics,Cloudy,Night,Bronze,293.39
U10480,P458,48,Female,Rural,Retired,Groceries,Sunny,Afternoon,New,50.75
U10481,P139,27,Male,Suburban,Student,Electronics,Rainy,Morning,Bronze,268.0
U10482,P681,36,Male,Urban,Student,Toys,Sunny,Morning,Bronze,74.45
U10483,P981,49,Female,Suburban,Unemployed,Electronics,Rainy,Night,Bronze,283.75
U10484,P260,18,Other,Suburban,Student,Electronics,Sunny,Evening,Gold,259.2
U10485,P323,22,Female,Suburban,Retired,Clothing,Sunny,Evening,Silver,84.57
U10486,P475,62,Male,Urban,Student,Clothing,Sunny,Night,Gold,88.89
U10487,P310,21,Male,Suburban,Student,Electronics,Snowy,Morning,Bronze,274.11
U10488,P388,33,Female,Urban,Retired,Groceries,Cloudy,Evening,New,51.6
U10489,P773,41,Male,Urban,Professional,Clothing,Sunny,Night,Platinum,80.22
U10490,P993,33,Female,Suburban,Retired,Toys,Snowy,Night,Bronze,77.4
U10491,P302,19,Male,Urban,Retired,Toys,Snowy,Morning,Silver,70.75
U10492,P162,45,Male,Suburban,Unemployed,Electronics,Snowy,Afternoon,Silver,267.03
U10493,P894,49,Female,Rural,Unemployed,Electronics,Rainy,Morning,Silver,289.88
U10494,P760,44,Female,Rural,Unemployed,Groceries,Sunny,Evening,Gold,42.29
U10495,P205,37,Female,Suburban,Professional,Electronics,Cloudy,Afternoon,Gold,269.99
U10496,P645,41,Male,Urban,Student,Home Decor,Sunny,Morning,Platinum,117.48
U10497,P694,29,Male,Urban,Unemployed,Home Decor,Sunny,Evening,Silver,140.41
U10498,P827,52,Female,Urban,Retired,Electronics,Cloudy,Evening,Platinum,227.18
U10499,P368,50,Female,Urban,Unemployed,Home Decor,Snowy,Afternoon,Silver,146.26
U10500,P864,50,Male,Urban,Retired,Toys,Sunny,Morning,New,87.48
U10501,P522,60,Male,Suburban,Professional,Electronics,Snowy,Morning,New,324.08
U10502,P704,54,Male,Urban,Unemployed,Toys,Snowy,Evening,Bronze,73.67
U10503,P106,29,Other,Urban,Retired,Toys,Snowy,Night,Gold,64.96
U10504,P311,20,Female,Suburban,Student,Home Decor,Cloudy,Night,New,140.47
U10505,P366,18,Female,Urban,Professional,Groceries,Snowy,Afternoon,Bronze,51.04
U10506,P531,50,Male,Urban,Retired,Toys,Sunny,Morning,Platinum,59.12
U10507,P154,57,Other,Urban,Student,Home Decor,Snowy,Night,Gold,131.13
U10508,P652,27,Male,Suburban,Student,Groceries,Rainy,Afternoon,Silver,43.48
U10509,P831,60,Female,Suburban,Retired,Home Decor,Rainy,Evening,New,140.64
U10510,P124,61,Female,Suburban,Unemployed,Home Decor,Rainy,Night,New,140.53
U10511,P602,46,Male,Urban,Student,Electronics,Snowy,Morning,New,322.26
U10512,P756,30,Male,Suburban,Professional,Clothing,Sunny,Evening,Bronze,101.84
U10513,P859,29,Male,Suburban,Student,Groceries,Sunny,Morning,Silver,42.95
U10514,P259,48,Male,Urban,Unemployed,Home Decor,Snowy,Evening,New,136.01
U10515,P401,63,Female,Urban,Professional,Toys,Snowy,Morning,New,85.91
U10516,P170,19,Female,Suburban,Professional,Toys,Cloudy,Afternoon,New,72.92
U10517,P772,52,Female,Urban,Professional,Clothing,Snowy,Morning,Bronze,87.11
U10518,P369,40,Female,Suburban,Retired,Groceries,Rainy,Morning,Gold,45.24
U10519,P751,34,Female,Urban,Student,Electronics,Cloudy,Evening,Gold,271.18
U10520,P560,43,Male,Suburban,Unemployed,Groceries,Cloudy,Morning,Bronze,44.67
U10521,P448,25,Male,Urban,Retired,Toys,Snowy,Morning,Silver,65.35
U10522,P582,46,Other,Urban,Retired,Toys,Snowy,Morning,Bronze,69.36
U10523,P966,43,Male,Urban,Professional,Electronics,Cloudy,Evening,Platinum,237.76
U10524,P371,27,Female,Rural,Retired,Electronics,Cloudy,Night,Bronze,280.34
U10525,P973,43,Male,Rural,Student,Toys,Cloudy,Night,Bronze,71.17
U10526,P996,51,Female,Suburban,Retired,Home Decor,Cloudy,Night,Silver,146.04
U10527,P477,58,Female,Suburban,Retired,Home Decor,Cloudy,Morning,New,151.57
U10528,P103,24,Male,Urban,Professional,Electronics,Sunny,Afternoon,Bronze,302.52
U10529,P887,21,Male,Suburban,Professional,Home Decor,Cloudy,Afternoon,Gold,117.4
U10530,P981,62,Female,Urban,Retired,Electronics,Cloudy,Evening,Silver,295.57
U10531,P442,28,Male,Urban,Professional,Groceries,Sunny,Night,Platinum,42.48
U10532,P145,46,Male,Urban,Unemployed,Groceries,Rainy,Morning,Bronze,45.48
U10533,P638,53,Female,Urban,Unemployed,Groceries,Rainy,Evening,New,45.21
U10534,P328,42,Male,Urban,Unemployed,Electronics,Rainy,Morning,Gold,237.89
U10535,P851,38,Female,Urban,Retired,Electronics,Rainy,Evening,New,295.11
U10536,P902,53,Female,Urban,Student,Home Decor,Snowy,Night,New,135.09
U10537,P496,27,Male,Suburban,Student,Home Decor,Snowy,Morning,Silver,122.6
U10538,P115,54,Female,Urban,Professional,Home Decor,Cloudy,Night,Gold,117.27
U10539,P563,26,Female,Urban,Student,Clothing,Cloudy,Night,Silver,95.57
U10540,P474,41,Male,Rural,Student,Electronics,Rainy,Morning,Platinum,242.25
U10541,P479,52,Male,Urban,Retired,Groceries,Rainy,Night,Silver,42.22
U10542,P196,52,Male,Rural,Professional,Groceries,Sunny,Evening,Gold,40.5
U10543,P157,53,Male,Suburban,Student,Clothing,Sunny,Evening,Platinum,82.27
U10544,P838,35,Male,Urban,Unemployed,Clothing,Sunny,Evening,Silver,86.73
U10545,P937,56,Male,Urban,Professional,Groceries,Rainy,Night,Gold,44.05
U10546,P643,49,Male,Urban,Professional,Electronics,Sunny,Morning,Bronze,300.86
U10547,P494,41,Female,Urban,Professional,Groceries,Cloudy,Night,Silver,43.26
U10548,P267,40,Female,Urban,Unemployed,Groceries,Rainy,Night,Platinum,38.93
U10549,P945,49,Female,Urban,Student,Clothing,Snowy,Evening,Gold,77.35
U10550,P713,54,Female,Urban,Unemployed,Clothing,Rainy,Morning,Bronze,101.08
U10551,P163,29,Female,Suburban,Professional,Home Decor,Snowy,Afternoon,Bronze,145.52
U10552,P156,30,Female,Urban,Professional,Clothing,Snowy,Afternoon,Gold,91.6
U10553,P705,40,Female,Suburban,Retired,Groceries,Rainy,Morning,Bronze,44.54
U10554,P627,42,Male,Urban,Retired,Home Decor,Sunny,Morning,Gold,139.25
U10555,P688,52,Female,Suburban,Retired,Groceries,Cloudy,Evening,Gold,44.26
U10556,P179,58,Male,Urban,Retired,Electronics,Rainy,Morning,New,281.8
U10557,P527,47,Male,Suburban,Professional,Electronics,Sunny,Morning,Gold,253.11
U10558,P611,34,Female,Urban,Unemployed,Clothing,Snowy,Night,Gold,88.38
U10559,P352,37,Male,Suburban,Retired,Home Decor,Snowy,Night,New,135.51
U10560,P959,42,Male,Urban,Unemployed,Toys,Snowy,Afternoon,Silver,76.04
U10561,P432,39,Female,Urban,Retired,Electronics,Snowy,Evening,Gold,277.83
U10562,P741,30,Female,Urban,Student,Electronics,Rainy,Evening,New,274.89
U10563,P905,36,Female,Urban,Retired,Electronics,Cloudy,Morning,Bronze,307.69
U10564,P128,53,Female,Urban,Unemployed,Electronics,Snowy,Evening,Silver,268.08
U10565,P357,29,Male,Urban,Retired,Clothing,Sunny,Afternoon,New,100.31
U10566,P260,58,Male,Urban,Student,Home Decor,Sunny,Night,Bronze,152.19
U10567,P864,36,Female,Urban,Unemployed,Electronics,Cloudy,Afternoon,Silver,274.84
U10568,P662,29,Male,Suburban,Unemployed,Clothing,Cloudy,Afternoon,Bronze,92.18
U10569,P593,26,Female,Rural,Unemployed,Home Decor,Cloudy,Morning,Bronze,149.13
U10570,P696,24,Male,Urban,Professional,Home Decor,Snowy,Night,New,139.15
U10571,P388,45,Male,Suburban,Unemployed,Toys,Rainy,Morning,Platinum,66.13
U10572,P859,31,Female,Suburban,Professional,Groceries,Snowy,Afternoon,Gold,44.83
U10573,P979,48,Female,Urban,Student,Electronics,Snowy,Afternoon,Bronze,275.58
U10574,P336,36,Female,Urban,Unemployed,Clothing,Sunny,Evening,New,109.4
U10575,P596,64,Female,Urban,Unemployed,Home Decor,Rainy,Evening,New,154.22
U10576,P743,33,Male,Rural,Unemployed,Toys,Rainy,Evening,New,73.53
U10577,P451,22,Male,Urban,Student,Groceries,Sunny,Evening,Silver,49.2
U10578,P833,52,Male,Suburban,Professional,Home Decor,Sunny,Afternoon,Gold,133.72
U10579,P884,29,Male,Suburban,Retired,Home Decor,Sunny,Evening,New,155.87
U10580,P411,42,Male,Urban,Student,Electronics,Cloudy,Night,New,285.19
U10581,P829,38,Female,Urban,Student,Groceries,Rainy,Afternoon,Silver,44.76
U10582,P274,53,Male,Suburban,Student,Groceries,Sunny,Afternoon,Silver,48.61
U10583,P363,40,Female,Urban,Professional,Clothing,Sunny,Night,Bronze,91.35
U10584,P879,33,Female,Urban,Professional,Toys,Sunny,Morning,Gold,66.96
U10585,P589,56,Male,Urban,Professional,Clothing,Snowy,Evening,Silver,85.62
U10586,P431,62,Male,Rural,Professional,Toys,Rainy,Afternoon,Silver,67.91
U10587,P526,59,Male,Urban,Professional,Clothing,Rainy,Night,New,90.87
U10588,P363,56,Female,Suburban,Unemployed,Toys,Cloudy,Morning,Bronze,79.6
U10589,P463,31,Male,Urban,Retired,Electronics,Snowy,Morning,New,275.45
U10590,P680,48,Male,Urban,Retired,Toys,Rainy,Night,Platinum,64.4
U10591,P747,22,Female,Rural,Professional,Clothing,Cloudy,Afternoon,Bronze,86.45
U10592,P529,52,Male,Suburban,Professional,Groceries,Cloudy,Afternoon,New,54.84
U10593,P280,40,Female,Urban,Unemployed,Home Decor,Sunny,Evening,New,156.28
U10594,P982,46,Female,Suburban,Professional,Toys,Cloudy,Evening,New,82.09
U10595,P644,60,Female,Urban,Unemployed,Toys,Cloudy,Night,Gold,63.73
U10596,P916,28,Male,Suburban,Unemployed,Groceries,Snowy,Night,New,50.28
U10597,P873,35,Female,Urban,Student,Electronics,Sunny,Afternoon,Silver,270.19
U10598,P650,64,Female,Suburban,Student,Clothing,Sunny,Afternoon,Silver,87.46
U10599,P147,29,Male,Suburban,Professional,Electronics,Sunny,Night,Bronze,265.4
U10600,P695,26,Male,Urban,Unemployed,Toys,Cloudy,Night,Gold,66.19
U10601,P600,27,Male,Rural,Professional,Toys,Sunny,Morning,Bronze,77.66
U10602,P598,61,Female,Rural,Student,Electronics,Rainy,Morning,New,299.24
U10603,P338,34,Female,Urban,Student,Clothing,Snowy,Morning,New,101.4
U10604,P744,55,Female,Rural,Student,Toys,Snowy,Morning,Bronze,77.09
U10605,P628,24,Female,Suburban,Student,Toys,Cloudy,Morning,Silver,68.32
U10606,P840,63,Male,Suburban,Student,Electronics,Sunny,Night,Silver,248.99
U10607,P971,30,Male,Rural,Professional,Home Decor,Snowy,Evening,Gold,128.05
U10608,P920,57,Female,Urban,Professional,Groceries,Cloudy,Night,New,53.92
