CustomerID,LoyaltyTier,ProductID,Category,BasePrice,StockLevel,Rating,TimeOfDay,DayOfWeek,CompetitorPrice,PersonalizedPrice,ExpectedConversionRate,CustomerSegment,SegmentLabel
5973,1,56940,Sports,863.93,83,2.7,Morning,Tuesday,868.29,863.93,0.8,2,Discount Hunters
5433,1,87947,Home & Kitchen,674.78,38,2.4,Evening,Tuesday,568.99,621.88,0.9,0,Balanced Loyalists
3869,1,95001,Home & Kitchen,844.03,85,1.4,Afternoon,Monday,856.02,844.03,0.8,2,Discount Hunters
1956,3,29642,Home & Kitchen,257.9,75,1.9,Evening,Monday,155.37,198.9,0.9,3,Loyal Premium Buyers
9352,3,77643,Electronics,889.47,3,1.9,Night,Tuesday,363.74,643.06,0.9,3,Loyal Premium Buyers
6699,0,17928,Toys,758.06,98,4.7,Night,Thursday,559.78,621.02,1.0,1,Price-Sensitive Newcomers
7944,2,58002,Home & Kitchen,731.62,18,2.7,Morning,Monday,161.6,373.45,1.0,5,Premium Deal Seekers
5493,3,94853,Home & Kitchen,353.08,79,1.2,Morning,Monday,136.78,234.34,0.9,3,Loyal Premium Buyers
5911,1,35017,Sports,888.78,89,1.6,Night,Thursday,664.79,776.78,0.9,0,Balanced Loyalists
4987,1,89064,Sports,641.6,54,1.3,Evening,Wednesday,657.3,641.6,0.8,2,Discount Hunters
7015,3,23313,Clothing,853.32,79,3.4,Evening,Monday,241.82,521.97,0.9,3,Loyal Premium Buyers
2218,3,11559,Clothing,367.36,94,1.7,Morning,Saturday,234.85,290.08,0.9,3,Loyal Premium Buyers
5496,3,60893,Sports,154.2,17,3.0,Afternoon,Tuesday,747.99,149.57,0.9,2,Discount Hunters
5735,0,25167,Toys,339.01,82,2.5,Evening,Tuesday,125.82,215.46,1.0,4,Impulse Shoppers
5555,1,90879,Clothing,460.71,95,4.2,Night,Thursday,924.03,460.71,0.8,2,Discount Hunters
9050,0,48598,Toys,538.07,82,2.3,Afternoon,Tuesday,944.3,511.17,1.0,1,Price-Sensitive Newcomers
4446,0,17523,Sports,515.7,99,2.8,Afternoon,Sunday,872.28,489.92,1.0,1,Price-Sensitive Newcomers
2045,2,59777,Clothing,550.59,13,3.9,Evening,Friday,218.57,329.52,1.0,5,Premium Deal Seekers
7893,1,38439,Home & Kitchen,843.29,63,2.7,Afternoon,Tuesday,26.63,434.96,0.9,5,Premium Deal Seekers
2693,1,91060,Sports,178.4,14,4.2,Morning,Thursday,937.32,178.4,0.8,2,Discount Hunters
4436,3,23285,Clothing,322.89,59,3.6,Afternoon,Thursday,350.53,313.2,0.9,3,Loyal Premium Buyers
9754,3,20973,Toys,889.72,36,2.6,Morning,Thursday,317.31,576.82,0.9,3,Loyal Premium Buyers
6895,2,32694,Toys,564.85,18,3.0,Evening,Sunday,269.06,360.47,1.0,5,Premium Deal Seekers
4354,0,45774,Clothing,587.56,5,4.9,Afternoon,Saturday,252.09,418.36,1.0,4,Impulse Shoppers
1225,3,14302,Toys,483.28,14,3.6,Night,Friday,737.21,468.78,0.9,2,Discount Hunters
5893,3,32391,Clothing,553.48,25,4.6,Night,Sunday,908.81,536.88,0.9,2,Discount Hunters
8022,1,14611,Clothing,206.1,44,1.7,Morning,Monday,788.2,206.1,0.8,2,Discount Hunters
6600,1,19372,Toys,551.4,39,2.9,Morning,Wednesday,677.37,551.4,0.8,2,Discount Hunters
8996,3,34312,Electronics,997.2,12,4.6,Evening,Tuesday,294.88,616.12,0.9,3,Loyal Premium Buyers
8683,1,24080,Home & Kitchen,570.39,61,2.3,Afternoon,Saturday,551.49,560.94,0.9,0,Balanced Loyalists
5642,2,90618,Sports,53.96,62,4.9,Morning,Monday,244.6,48.56,1.0,0,Balanced Loyalists
8679,3,30874,Home & Kitchen,798.47,53,1.4,Morning,Thursday,120.39,435.48,0.9,3,Loyal Premium Buyers
9208,1,72537,Sports,402.51,53,4.6,Evening,Monday,129.09,265.8,0.9,5,Premium Deal Seekers
8339,2,83914,Sports,162.14,28,2.8,Afternoon,Sunday,607.73,145.93,1.0,0,Balanced Loyalists
3205,1,11597,Home & Kitchen,863.89,35,1.3,Afternoon,Monday,48.09,455.99,0.9,5,Premium Deal Seekers
2069,1,21600,Clothing,205.99,65,4.5,Morning,Friday,973.52,205.99,0.8,2,Discount Hunters
4444,1,13747,Toys,921.56,3,2.0,Afternoon,Thursday,995.51,967.64,0.6,6,Passive Loyalists
2060,3,89415,Electronics,447.38,43,1.1,Afternoon,Saturday,157.93,289.23,0.9,3,Loyal Premium Buyers
3327,0,88553,Electronics,745.36,50,1.5,Afternoon,Saturday,433.03,551.93,1.0,4,Impulse Shoppers
4420,1,34815,Electronics,551.53,71,3.6,Night,Thursday,770.4,551.53,0.8,2,Discount Hunters
1301,2,94500,Home & Kitchen,264.06,9,4.9,Afternoon,Tuesday,955.52,249.54,1.0,2,Discount Hunters
1606,3,34714,Home & Kitchen,674.38,36,1.4,Night,Saturday,892.41,654.15,0.9,2,Discount Hunters
4170,3,28890,Clothing,958.33,23,2.8,Afternoon,Saturday,262.21,581.52,0.9,3,Loyal Premium Buyers
1699,2,71509,Electronics,771.94,88,1.7,Afternoon,Tuesday,94.34,355.95,1.0,5,Premium Deal Seekers
6088,1,71824,Clothing,607.98,74,4.0,Afternoon,Tuesday,295.84,451.91,0.9,0,Balanced Loyalists
1190,0,14725,Electronics,990.72,50,1.5,Morning,Sunday,442.87,667.26,1.0,4,Impulse Shoppers
1980,1,53205,Home & Kitchen,272.67,55,2.0,Morning,Saturday,366.34,272.67,0.8,2,Discount Hunters
3975,2,30684,Toys,71.72,12,1.8,Night,Saturday,776.13,64.55,1.0,0,Balanced Loyalists
7102,3,67911,Toys,41.81,83,3.2,Afternoon,Saturday,265.21,40.56,0.9,3,Loyal Premium Buyers
2184,0,23092,Toys,713.58,32,4.5,Night,Tuesday,860.05,677.9,1.0,1,Price-Sensitive Newcomers
4327,3,49770,Toys,831.93,24,3.0,Afternoon,Saturday,233.38,507.7,0.9,3,Loyal Premium Buyers
4394,2,35457,Sports,638.75,86,1.2,Evening,Monday,367.74,439.37,1.0,5,Premium Deal Seekers
9319,1,81667,Electronics,905.98,67,3.3,Night,Monday,453.33,679.65,0.9,0,Balanced Loyalists
2816,0,72894,Toys,701.0,27,4.2,Morning,Tuesday,298.31,464.6,1.0,4,Impulse Shoppers
6854,3,71305,Sports,377.25,61,1.5,Evening,Tuesday,768.71,365.93,0.9,2,Discount Hunters
7709,3,22612,Sports,189.45,19,1.3,Morning,Tuesday,415.45,183.77,0.9,3,Loyal Premium Buyers
1569,3,88627,Sports,925.4,73,1.8,Evening,Wednesday,888.16,879.02,0.9,2,Discount Hunters
6442,1,47089,Clothing,112.56,51,4.0,Evening,Tuesday,963.95,112.56,0.8,2,Discount Hunters
2895,0,62137,Clothing,547.56,64,3.4,Evening,Sunday,861.21,520.18,1.0,1,Price-Sensitive Newcomers
3733,1,10559,Sports,320.87,77,3.2,Night,Wednesday,527.4,320.87,0.8,2,Discount Hunters
4863,1,76249,Toys,278.7,2,2.0,Night,Tuesday,514.71,292.63,0.6,6,Passive Loyalists
8455,1,47361,Electronics,649.38,36,2.3,Morning,Thursday,223.71,436.55,0.9,5,Premium Deal Seekers
5014,2,90720,Home & Kitchen,238.92,93,4.9,Night,Friday,596.35,215.03,1.0,0,Balanced Loyalists
2686,2,25261,Clothing,917.2,11,2.0,Morning,Saturday,953.2,825.48,1.0,0,Balanced Loyalists
4009,2,30372,Toys,411.98,98,4.6,Afternoon,Saturday,89.8,209.69,1.0,5,Premium Deal Seekers
8806,0,65355,Toys,680.6,68,3.3,Morning,Monday,754.93,646.57,1.0,1,Price-Sensitive Newcomers
1154,1,67920,Home & Kitchen,730.48,68,1.5,Morning,Thursday,870.84,730.48,0.8,2,Discount Hunters
2409,1,42544,Home & Kitchen,686.11,64,2.9,Night,Friday,986.84,686.11,0.8,2,Discount Hunters
1784,2,10037,Toys,904.37,1,4.8,Morning,Saturday,341.41,573.15,1.0,5,Premium Deal Seekers
9096,1,53032,Home & Kitchen,238.82,89,2.7,Night,Saturday,362.02,238.82,0.8,2,Discount Hunters
8560,1,88233,Toys,95.19,26,4.5,Morning,Wednesday,237.48,95.19,0.8,2,Discount Hunters
8343,3,51420,Home & Kitchen,64.91,11,2.0,Afternoon,Monday,791.17,62.96,0.9,2,Discount Hunters
8206,1,44600,Home & Kitchen,879.07,87,3.3,Night,Wednesday,148.64,513.86,0.9,5,Premium Deal Seekers
6596,3,58285,Toys,973.55,2,4.4,Night,Sunday,275.09,642.33,0.9,3,Loyal Premium Buyers
6801,1,72008,Sports,309.5,83,4.7,Afternoon,Sunday,302.31,305.9,0.9,0,Balanced Loyalists
3806,0,99520,Toys,696.58,93,2.9,Night,Wednesday,381.18,504.05,1.0,4,Impulse Shoppers
1537,2,15167,Electronics,18.82,40,3.6,Morning,Monday,427.45,16.94,1.0,0,Balanced Loyalists
6986,3,10432,Home & Kitchen,196.75,4,1.0,Evening,Friday,563.43,200.39,0.6,6,Passive Loyalists
2841,2,79687,Clothing,692.38,80,2.0,Night,Monday,948.89,623.14,1.0,0,Balanced Loyalists
9716,3,81947,Home & Kitchen,75.23,37,2.1,Evening,Tuesday,254.81,72.97,0.9,3,Loyal Premium Buyers
7971,3,60903,Electronics,473.82,61,1.4,Morning,Wednesday,781.43,459.61,0.9,2,Discount Hunters
6625,3,64149,Clothing,665.96,91,2.1,Afternoon,Tuesday,679.63,645.98,0.9,3,Loyal Premium Buyers
3950,0,97640,Clothing,768.3,5,2.3,Night,Monday,124.89,444.67,1.0,4,Impulse Shoppers
8992,1,66768,Toys,459.28,15,4.9,Evening,Monday,812.27,459.28,0.8,2,Discount Hunters
5780,3,70184,Sports,633.98,87,3.7,Afternoon,Saturday,99.71,347.83,0.9,3,Loyal Premium Buyers
3368,0,75792,Toys,544.18,67,2.7,Afternoon,Sunday,741.54,516.97,1.0,1,Price-Sensitive Newcomers
7655,3,43439,Clothing,61.78,82,5.0,Night,Friday,718.63,59.93,0.9,2,Discount Hunters
9173,1,43257,Clothing,745.38,26,1.6,Evening,Wednesday,692.51,718.94,0.9,0,Balanced Loyalists
5495,3,54674,Sports,180.64,6,2.9,Night,Sunday,283.93,183.98,0.6,6,Passive Loyalists
7002,0,61248,Home & Kitchen,41.49,44,3.6,Morning,Thursday,577.63,39.42,1.0,1,Price-Sensitive Newcomers
7614,1,93602,Sports,456.66,58,1.2,Afternoon,Monday,763.96,456.66,0.8,2,Discount Hunters
6919,0,55371,Toys,866.98,81,3.9,Evening,Saturday,641.22,710.75,1.0,1,Price-Sensitive Newcomers
1853,1,77996,Home & Kitchen,159.32,46,1.4,Night,Thursday,806.26,159.32,0.8,2,Discount Hunters
5146,1,47297,Toys,22.73,42,1.6,Afternoon,Wednesday,691.0,22.73,0.8,2,Discount Hunters
4769,2,64273,Sports,118.88,48,1.6,Night,Tuesday,281.71,106.99,1.0,5,Premium Deal Seekers
1574,2,71256,Home & Kitchen,370.02,27,4.7,Evening,Wednesday,161.53,228.77,1.0,5,Premium Deal Seekers
2148,2,44743,Sports,584.37,20,3.7,Morning,Sunday,635.66,525.93,1.0,0,Balanced Loyalists
7293,1,78752,Electronics,201.08,70,3.6,Morning,Friday,762.16,201.08,0.8,2,Discount Hunters
7457,3,89803,Clothing,803.94,35,3.2,Morning,Thursday,150.9,453.3,0.9,3,Loyal Premium Buyers
8509,0,85117,Home & Kitchen,755.76,76,2.2,Night,Saturday,183.07,431.63,1.0,4,Impulse Shoppers
5777,0,80051,Clothing,698.9,48,3.5,Afternoon,Sunday,21.95,325.48,1.0,4,Impulse Shoppers
4854,0,32076,Electronics,492.6,67,2.6,Morning,Thursday,536.43,467.97,1.0,1,Price-Sensitive Newcomers
3491,2,85312,Home & Kitchen,371.56,68,1.6,Morning,Tuesday,546.87,334.4,1.0,0,Balanced Loyalists
4124,1,97483,Clothing,381.83,52,3.8,Morning,Sunday,505.08,381.83,0.8,2,Discount Hunters
6691,2,12963,Clothing,508.04,68,1.5,Morning,Saturday,322.85,364.64,1.0,5,Premium Deal Seekers
4051,3,82322,Home & Kitchen,86.54,4,1.8,Evening,Tuesday,433.53,88.14,0.6,6,Passive Loyalists
1004,1,23866,Clothing,685.48,39,4.3,Evening,Monday,768.57,685.48,0.8,2,Discount Hunters
6222,0,42305,Clothing,357.99,21,3.6,Afternoon,Sunday,189.98,256.09,1.0,4,Impulse Shoppers
6315,2,72403,Home & Kitchen,232.51,66,3.5,Evening,Wednesday,209.53,197.77,1.0,5,Premium Deal Seekers
5869,2,92896,Clothing,285.54,16,2.7,Evening,Sunday,670.31,256.99,1.0,0,Balanced Loyalists
1876,3,42813,Clothing,188.49,7,2.6,Evening,Sunday,868.23,191.98,0.6,6,Passive Loyalists
8027,3,76729,Toys,902.55,83,3.8,Night,Friday,346.99,597.69,0.9,3,Loyal Premium Buyers
5142,2,70686,Toys,177.35,97,4.0,Evening,Monday,933.42,159.62,1.0,2,Discount Hunters
7966,3,14512,Electronics,884.1,9,3.0,Night,Wednesday,67.1,491.96,0.9,3,Loyal Premium Buyers
8079,0,32666,Toys,576.52,17,4.9,Night,Tuesday,127.33,323.1,1.0,4,Impulse Shoppers
8987,3,26630,Toys,868.78,91,4.8,Evening,Friday,465.36,641.01,0.9,3,Loyal Premium Buyers
7799,3,84519,Electronics,479.32,97,2.6,Night,Tuesday,726.25,464.94,0.9,2,Discount Hunters
5465,2,10636,Clothing,928.36,12,4.3,Morning,Saturday,377.13,559.91,1.0,5,Premium Deal Seekers
1635,2,13775,Clothing,219.38,57,3.2,Afternoon,Tuesday,559.2,197.44,1.0,0,Balanced Loyalists
2693,1,77957,Toys,559.14,45,3.0,Evening,Thursday,38.28,298.71,0.9,5,Premium Deal Seekers
5752,1,74591,Electronics,134.58,11,1.2,Evening,Wednesday,467.22,134.58,0.8,2,Discount Hunters
9311,2,88561,Clothing,452.75,13,3.3,Afternoon,Monday,250.15,306.18,1.0,5,Premium Deal Seekers
1830,3,84816,Sports,574.2,31,4.6,Evening,Sunday,521.21,530.48,0.9,3,Loyal Premium Buyers
6177,3,21351,Home & Kitchen,609.62,77,4.1,Evening,Thursday,530.57,551.81,0.9,3,Loyal Premium Buyers
9932,1,65184,Home & Kitchen,371.87,26,4.1,Afternoon,Saturday,755.63,371.87,0.8,2,Discount Hunters
9308,1,79180,Home & Kitchen,85.57,63,1.6,Night,Wednesday,544.44,85.57,0.8,2,Discount Hunters
6949,1,91678,Toys,658.77,31,2.4,Morning,Saturday,618.13,638.45,0.9,0,Balanced Loyalists
3838,0,83309,Home & Kitchen,493.55,22,1.9,Night,Wednesday,534.35,468.87,1.0,4,Impulse Shoppers
2150,0,20778,Home & Kitchen,145.51,6,2.3,Morning,Wednesday,990.47,145.15,1.0,1,Price-Sensitive Newcomers
8560,1,22501,Sports,936.52,20,3.3,Afternoon,Friday,793.7,865.11,0.9,0,Balanced Loyalists
2931,3,12108,Clothing,956.11,85,2.5,Night,Thursday,758.09,828.42,0.9,3,Loyal Premium Buyers
2664,1,46382,Sports,858.04,10,3.2,Night,Monday,630.99,744.51,0.9,0,Balanced Loyalists
2081,0,85787,Toys,845.43,83,2.8,Morning,Thursday,533.09,646.99,1.0,4,Impulse Shoppers
1512,3,33341,Home & Kitchen,107.68,35,2.1,Morning,Saturday,351.31,104.45,0.9,3,Loyal Premium Buyers
8805,0,87214,Clothing,993.49,26,1.4,Morning,Tuesday,786.13,840.14,1.0,4,Impulse Shoppers
6237,3,24367,Home & Kitchen,406.38,71,4.6,Morning,Saturday,197.71,289.85,0.9,3,Loyal Premium Buyers
1559,0,79868,Home & Kitchen,171.49,37,1.0,Evening,Wednesday,46.18,100.26,1.0,4,Impulse Shoppers
4672,3,22002,Toys,813.98,8,1.0,Afternoon,Tuesday,701.19,772.64,0.9,3,Loyal Premium Buyers
8404,3,95820,Home & Kitchen,233.47,5,4.3,Morning,Thursday,153.4,197.75,0.9,3,Loyal Premium Buyers
4343,3,69949,Electronics,530.91,44,5.0,Night,Monday,904.79,514.98,0.9,2,Discount Hunters
5070,3,25700,Clothing,136.74,92,3.9,Night,Tuesday,772.97,132.64,0.9,2,Discount Hunters
1580,2,89305,Clothing,479.9,67,1.1,Night,Tuesday,606.22,431.91,1.0,0,Balanced Loyalists
8004,0,72543,Electronics,562.56,72,1.9,Morning,Sunday,320.79,413.55,1.0,4,Impulse Shoppers
9130,0,39318,Toys,451.46,79,4.9,Afternoon,Friday,641.56,428.89,1.0,1,Price-Sensitive Newcomers
4147,2,99859,Home & Kitchen,78.79,91,4.2,Evening,Thursday,482.09,70.91,1.0,0,Balanced Loyalists
5249,3,37610,Home & Kitchen,490.09,49,3.3,Morning,Tuesday,298.24,379.46,0.9,3,Loyal Premium Buyers
2679,3,82499,Clothing,474.25,36,1.9,Morning,Thursday,945.63,460.02,0.9,2,Discount Hunters
4506,0,83374,Toys,269.0,80,1.1,Evening,Monday,170.27,206.19,1.0,4,Impulse Shoppers
8253,2,75226,Toys,922.39,26,1.1,Afternoon,Tuesday,755.85,746.88,1.0,0,Balanced Loyalists
3744,3,55167,Toys,423.61,45,3.4,Morning,Monday,802.04,410.9,0.9,2,Discount Hunters
6188,3,87779,Home & Kitchen,865.47,61,1.1,Night,Saturday,952.28,839.51,0.9,2,Discount Hunters
3141,3,37939,Toys,118.57,44,5.0,Night,Tuesday,553.92,115.01,0.9,2,Discount Hunters
7617,1,71365,Electronics,325.69,4,1.7,Morning,Sunday,539.53,341.97,0.6,6,Passive Loyalists
3479,2,77381,Sports,184.57,76,3.8,Afternoon,Wednesday,921.09,166.11,1.0,2,Discount Hunters
7484,3,56710,Toys,414.33,81,1.6,Night,Friday,803.08,401.9,0.9,2,Discount Hunters
8421,1,26766,Sports,120.52,58,3.2,Night,Friday,766.0,120.52,0.8,2,Discount Hunters
5452,2,22780,Home & Kitchen,446.62,26,1.3,Evening,Friday,791.25,401.96,1.0,0,Balanced Loyalists
6881,3,58458,Toys,360.33,95,4.1,Afternoon,Monday,498.25,349.52,0.9,3,Loyal Premium Buyers
7665,0,66221,Clothing,231.08,79,3.3,Morning,Thursday,51.0,129.49,1.0,4,Impulse Shoppers
3849,1,11509,Home & Kitchen,645.76,98,1.3,Evening,Sunday,206.28,426.02,0.9,5,Premium Deal Seekers
8390,1,99493,Electronics,951.4,29,4.4,Evening,Friday,646.56,798.98,0.9,0,Balanced Loyalists
7905,3,44346,Electronics,215.04,9,3.2,Evening,Saturday,402.2,219.02,0.6,6,Passive Loyalists
3489,3,92799,Sports,714.67,78,4.7,Afternoon,Tuesday,610.7,641.24,0.9,3,Loyal Premium Buyers
5611,1,56874,Sports,744.96,36,4.7,Afternoon,Tuesday,556.16,650.56,0.9,0,Balanced Loyalists
3839,0,36148,Clothing,503.14,4,4.7,Afternoon,Wednesday,444.27,472.45,1.0,1,Price-Sensitive Newcomers
9527,0,41533,Clothing,898.69,59,1.3,Morning,Monday,242.38,525.6,1.0,4,Impulse Shoppers
6878,2,88467,Electronics,966.73,37,1.5,Afternoon,Tuesday,721.77,747.58,1.0,5,Premium Deal Seekers
7303,3,11359,Toys,368.62,88,5.0,Evening,Tuesday,909.95,357.56,0.9,2,Discount Hunters
1851,0,70313,Electronics,654.52,81,3.0,Night,Sunday,772.26,621.79,1.0,1,Price-Sensitive Newcomers
2687,2,30344,Electronics,665.59,13,2.0,Morning,Wednesday,128.84,330.66,1.0,5,Premium Deal Seekers
7833,0,79778,Clothing,409.6,20,4.1,Morning,Wednesday,542.57,389.12,1.0,1,Price-Sensitive Newcomers
3427,3,30601,Sports,323.62,17,2.1,Morning,Thursday,837.01,313.91,0.9,2,Discount Hunters
5000,2,29116,Clothing,934.41,51,3.9,Evening,Thursday,595.07,671.3,1.0,5,Premium Deal Seekers
6052,2,66985,Clothing,792.08,91,4.3,Afternoon,Thursday,445.17,539.42,1.0,5,Premium Deal Seekers
3738,2,40782,Clothing,123.32,55,4.1,Evening,Tuesday,291.7,110.99,1.0,0,Balanced Loyalists
6732,0,59819,Electronics,128.69,33,2.1,Night,Wednesday,337.09,122.26,1.0,4,Impulse Shoppers
6387,3,94416,Toys,923.32,21,2.6,Afternoon,Saturday,249.74,558.83,0.9,3,Loyal Premium Buyers
9002,2,79035,Electronics,90.6,81,2.7,Night,Monday,203.77,81.54,1.0,5,Premium Deal Seekers
6536,1,54458,Home & Kitchen,691.54,22,3.0,Morning,Thursday,592.98,642.26,0.9,0,Balanced Loyalists
4913,3,18080,Clothing,234.49,25,1.7,Morning,Saturday,514.29,227.46,0.9,3,Loyal Premium Buyers
2066,1,98743,Clothing,44.83,67,2.8,Evening,Friday,737.48,44.83,0.8,2,Discount Hunters
8723,1,43957,Home & Kitchen,69.04,91,3.0,Afternoon,Tuesday,314.85,69.04,0.8,2,Discount Hunters
5380,2,23908,Clothing,379.79,91,3.1,Morning,Monday,466.22,341.81,1.0,0,Balanced Loyalists
5107,2,88287,Clothing,86.81,12,4.3,Evening,Tuesday,683.57,78.13,1.0,0,Balanced Loyalists
6726,0,57482,Clothing,600.67,15,3.1,Night,Saturday,963.6,570.64,1.0,1,Price-Sensitive Newcomers
4373,0,48314,Home & Kitchen,650.78,84,1.9,Evening,Thursday,355.38,470.54,1.0,4,Impulse Shoppers
9945,0,84921,Electronics,379.73,86,3.7,Afternoon,Saturday,305.23,323.49,1.0,4,Impulse Shoppers
3082,3,93768,Clothing,745.45,2,4.2,Afternoon,Saturday,454.8,613.92,0.9,3,Loyal Premium Buyers
9967,0,25831,Toys,495.14,4,2.3,Afternoon,Sunday,726.64,493.9,1.0,1,Price-Sensitive Newcomers
7748,1,30125,Home & Kitchen,435.93,45,3.6,Morning,Tuesday,961.93,435.93,0.8,2,Discount Hunters
1417,0,72451,Sports,412.92,13,1.6,Evening,Thursday,541.17,392.27,1.0,1,Price-Sensitive Newcomers
9306,2,55708,Home & Kitchen,436.8,55,2.4,Night,Tuesday,814.32,393.12,1.0,0,Balanced Loyalists
9808,0,27682,Electronics,968.21,32,4.6,Afternoon,Thursday,469.76,670.57,1.0,4,Impulse Shoppers
4974,3,92824,Home & Kitchen,684.59,22,4.6,Evening,Sunday,49.46,346.49,0.9,3,Loyal Premium Buyers
4267,3,45794,Sports,322.06,89,3.3,Morning,Wednesday,895.27,312.4,0.9,2,Discount Hunters
1825,1,69372,Toys,736.52,91,3.8,Night,Wednesday,296.98,516.75,0.9,5,Premium Deal Seekers
8668,3,49477,Sports,336.96,55,4.4,Night,Sunday,147.28,232.01,0.9,3,Loyal Premium Buyers
6745,0,63863,Home & Kitchen,134.46,17,4.8,Night,Sunday,996.2,127.74,1.0,1,Price-Sensitive Newcomers
1412,2,99941,Sports,480.61,70,3.0,Morning,Sunday,353.93,369.21,1.0,5,Premium Deal Seekers
8543,3,48737,Home & Kitchen,753.51,51,3.2,Afternoon,Sunday,145.17,426.73,0.9,3,Loyal Premium Buyers
8587,1,12620,Toys,383.88,80,2.7,Morning,Wednesday,318.43,351.15,0.9,0,Balanced Loyalists
1728,0,45057,Toys,870.48,8,1.3,Night,Wednesday,518.7,692.41,1.0,4,Impulse Shoppers
8164,1,50138,Electronics,393.08,61,2.7,Evening,Sunday,97.08,245.08,0.9,5,Premium Deal Seekers
9867,3,89390,Toys,356.34,97,4.2,Night,Wednesday,359.09,345.65,0.9,3,Loyal Premium Buyers
6988,3,63024,Clothing,998.26,10,4.2,Evening,Friday,672.17,805.27,0.9,3,Loyal Premium Buyers
3504,1,19677,Sports,487.65,98,4.6,Morning,Tuesday,916.77,487.65,0.8,2,Discount Hunters
3967,0,54111,Sports,807.17,19,1.2,Morning,Saturday,403.46,564.96,1.0,4,Impulse Shoppers
3786,3,34074,Home & Kitchen,806.94,14,3.1,Morning,Sunday,568.92,663.72,0.9,3,Loyal Premium Buyers
2122,2,27824,Toys,927.11,67,1.4,Evening,Wednesday,639.7,690.69,1.0,5,Premium Deal Seekers
5079,3,10765,Electronics,94.05,55,1.8,Morning,Friday,80.05,84.23,0.9,3,Loyal Premium Buyers
2571,0,55439,Electronics,278.51,61,4.6,Afternoon,Sunday,348.8,264.58,1.0,1,Price-Sensitive Newcomers
6073,3,58926,Electronics,770.07,56,3.0,Night,Friday,687.41,705.64,0.9,3,Loyal Premium Buyers
6104,1,46860,Clothing,566.98,63,4.0,Afternoon,Tuesday,738.3,566.98,0.8,2,Discount Hunters
3143,3,22975,Toys,564.02,87,1.3,Evening,Tuesday,362.39,446.28,0.9,3,Loyal Premium Buyers
7806,3,84877,Electronics,174.55,11,2.7,Morning,Thursday,16.67,90.37,0.9,3,Loyal Premium Buyers
8357,0,87870,Clothing,288.34,47,3.7,Night,Thursday,16.8,138.15,1.0,4,Impulse Shoppers
4440,1,91371,Sports,526.12,6,1.5,Morning,Wednesday,542.74,552.43,0.6,6,Passive Loyalists
4766,0,36548,Home & Kitchen,284.41,34,2.3,Morning,Monday,555.97,270.19,1.0,1,Price-Sensitive Newcomers
6644,3,48736,Toys,218.18,65,1.3,Night,Thursday,560.16,211.63,0.9,3,Loyal Premium Buyers
3914,2,71562,Toys,96.88,99,3.6,Night,Monday,724.54,87.19,1.0,0,Balanced Loyalists
5968,3,50409,Sports,164.17,89,4.9,Afternoon,Saturday,922.06,159.24,0.9,2,Discount Hunters
6917,0,94101,Toys,771.18,64,4.3,Afternoon,Thursday,990.27,732.62,1.0,1,Price-Sensitive Newcomers
9787,2,19834,Toys,721.59,93,4.9,Afternoon,Saturday,704.06,640.67,1.0,0,Balanced Loyalists
1728,0,10840,Toys,55.38,87,4.4,Afternoon,Friday,518.86,52.61,1.0,1,Price-Sensitive Newcomers
2365,0,89409,Toys,211.25,82,4.4,Afternoon,Friday,149.58,169.85,1.0,4,Impulse Shoppers
5492,1,41568,Clothing,564.85,78,3.3,Evening,Saturday,390.33,477.59,0.9,0,Balanced Loyalists
1698,2,20846,Clothing,329.4,81,3.1,Evening,Friday,576.73,296.46,1.0,0,Balanced Loyalists
8186,3,15899,Home & Kitchen,825.02,66,2.6,Morning,Saturday,999.81,800.27,0.9,2,Discount Hunters
1395,0,96038,Toys,787.14,31,4.3,Morning,Monday,135.71,422.07,1.0,4,Impulse Shoppers
8400,3,76101,Sports,892.66,83,1.7,Afternoon,Wednesday,795.15,817.13,0.9,3,Loyal Premium Buyers
9082,1,48773,Electronics,567.3,96,1.2,Morning,Saturday,998.95,567.3,0.8,2,Discount Hunters
5171,1,84723,Home & Kitchen,358.56,62,4.8,Evening,Thursday,807.24,358.56,0.8,2,Discount Hunters
5360,2,82762,Electronics,610.0,54,1.0,Evening,Thursday,769.47,549.0,1.0,0,Balanced Loyalists
3502,1,14311,Electronics,98.25,92,4.9,Morning,Monday,266.09,98.25,0.8,2,Discount Hunters
1717,1,66888,Toys,19.49,8,3.9,Afternoon,Saturday,13.33,17.38,0.9,0,Balanced Loyalists
3782,3,51616,Sports,26.92,42,2.3,Evening,Friday,233.73,26.11,0.9,3,Loyal Premium Buyers
5946,1,62134,Electronics,413.47,41,3.8,Night,Wednesday,791.9,413.47,0.8,2,Discount Hunters
6486,1,16083,Electronics,235.8,59,4.3,Night,Thursday,116.21,176.0,0.9,0,Balanced Loyalists
9335,0,22598,Home & Kitchen,165.76,40,2.0,Morning,Wednesday,303.16,157.47,1.0,4,Impulse Shoppers
5980,1,92476,Sports,619.17,22,4.1,Afternoon,Wednesday,566.88,593.02,0.9,0,Balanced Loyalists
8266,0,12580,Sports,995.14,24,4.2,Morning,Tuesday,584.01,739.82,1.0,4,Impulse Shoppers
5491,1,67395,Electronics,185.98,38,2.0,Afternoon,Wednesday,547.56,185.98,0.8,2,Discount Hunters
